[167, '亚裔青少年才艺赛 美东赛区胜者出炉', 'https://tw.news.yahoo.com/%E4%BA%9E%E8%A3%94%E9%9D%92%E5%B0%91%E5%B9%B4%E6%89%8D%E8%97%9D%E8%B3%BD-%E7%BE%8E%E6%9D%B1%E8%B3%BD%E5%8D%80%E5%8B%9D%E8%80%85%E5%87%BA%E7%88%90-132400792.html', 'article', '2019/05/05 09:48', 'badde519-49ac-3bb8-b72d-e6c328633b44', 3]
[168, '5/3-6南纺世贸五展合一 母亲节前最强档', 'https://tw.news.yahoo.com/5-3-6%E5%8D%97%E7%B4%A1%E4%B8%96%E8%B2%BF%E4%BA%94%E5%B1%95%E5%90%88-%E6%AF%8D%E8%A6%AA%E7%AF%80%E5%89%8D%E6%9C%80%E5%BC%B7%E6%AA%94-000000630.html', 'article', '2019/05/03 09:48', '88b76939-97eb-3c86-967c-6abf4abb509b', 2]
[169, '劳动部就博会511成大登场释出6500个工作机会', 'https://tw.news.yahoo.com/%E5%8B%9E%E5%8B%95%E9%83%A8%E5%B0%B1%E5%8D%9A%E6%9C%83511%E6%88%90%E5%A4%A7%E7%99%BB%E5%A0%B4%E9%87%8B%E5%87%BA6500%E5%80%8B%E5%B7%A5%E4%BD%9C%E6%A9%9F%E6%9C%83-082434850.html', 'article', '2019/05/07 16:48', '841b5c26-9024-32a5-8299-2f81c9ee66a4', 3]
[170, '一年180天都有极光 俄大赚观光财', 'https://tw.news.yahoo.com/%E5%B9%B4180%E5%A4%A9%E9%83%BD%E6%9C%89%E6%A5%B5%E5%85%89-%E4%BF%84%E5%A4%A7%E8%B3%BA%E8%A7%80%E5%85%89%E8%B2%A1-022028388.html', 'article', '2019/05/07 09:48', 'aa3c2ec7-8c00-3d54-9af0-b3873d0e3672', 2]
[171, '建造龙舟超过180艘 阿正师拿手绝活实在了得', 'https://tw.news.yahoo.com/%E5%BB%BA%E9%80%A0%E9%BE%8D%E8%88%9F%E8%B6%85%E9%81%8E180%E8%89%98-%E9%98%BF%E6%AD%A3%E5%B8%AB%E6%8B%BF%E6%89%8B%E7%B5%95%E6%B4%BB%E5%AF%A6%E5%9C%A8%E4%BA%86%E5%BE%97-114550777.html', 'article', '2019/05/03 09:48', '058905db-f25e-3880-9169-f0bbc1b7ddcd', 3]
[172, '川普又放话 美中贸易谈判有疑虑 台股吓趴早盘跌180点', 'https://tw.news.yahoo.com/%E5%B7%9D%E6%99%AE%E5%8F%88%E6%94%BE%E8%A9%B1-%E7%BE%8E%E4%B8%AD%E8%B2%BF%E6%98%93%E8%AB%87%E5%88%A4%E6%9C%89%E7%96%91%E6%85%AE-%E5%8F%B0%E8%82%A1%E5%9A%87%E8%B6%B4%E6%97%A9%E7%9B%A4%E8%B7%8C180%E9%BB%9E-013514536.html', 'article', '2019/05/06 09:48', '398c8f20-1e1f-3b7d-a45d-3ff781262d36', 2]
[173, '顾老假180天入法有谱？劳动部：劳保负担恐加重', 'https://tw.news.yahoo.com/%E9%A1%A7%E8%80%81%E5%81%87180%E5%A4%A9%E5%85%A5%E6%B3%95%E6%9C%89%E8%AD%9C-%E5%8B%9E%E5%8B%95%E9%83%A8-%E5%8B%9E%E4%BF%9D%E8%B2%A0%E6%93%94%E6%81%90%E5%8A%A0%E9%87%8D-022500738.html', 'article', '2019/05/03 09:48', '1901d98b-2988-3e53-a468-2b59bb88df97', 2]
[175, '帆船》海峡杯帆船邀请赛6/16厦门登场 今年180名选手参赛', 'https://tw.news.yahoo.com/%E5%B8%86%E8%88%B9-%E6%B5%B7%E5%B3%BD%E7%9B%83%E5%B8%86%E8%88%B9%E9%82%80%E8%AB%8B%E8%B3%BD6-16%E5%BB%88%E9%96%80%E7%99%BB%E5%A0%B4-%E4%BB%8A%E5%B9%B4180%E5%90%8D%E9%81%B8%E6%89%8B%E5%8F%83%E8%B3%BD-082704442.html', 'article', '2019/05/07 16:48', '08480f79-6a7b-3419-85b5-d3a3bc590344', 2]
[176, '羽球》全国羽球团体锦标赛 8日起甲组大战登场', 'https://tw.news.yahoo.com/%E7%BE%BD%E7%90%83-%E5%85%A8%E5%9C%8B%E7%BE%BD%E7%90%83%E5%9C%98%E9%AB%94%E9%8C%A6%E6%A8%99%E8%B3%BD-8%E6%97%A5%E8%B5%B7%E7%94%B2%E7%B5%84%E5%A4%A7%E6%88%B0%E7%99%BB%E5%A0%B4-121758795.html', 'article', '2019/05/07 19:48', 'b29298e0-6d6a-36f6-9902-c8b0b610b110', 3]
[177, '高龄化来临！民团推180天“顾老假” 劳动部回应了', 'https://tw.news.yahoo.com/%E9%AB%98%E9%BD%A1%E5%8C%96%E4%BE%86%E8%87%A8-%E6%B0%91%E5%9C%98%E6%8E%A8180%E5%A4%A9-%E9%A1%A7%E8%80%81%E5%81%87-%E5%8B%9E%E5%8B%95%E9%83%A8%E5%9B%9E%E6%87%89%E4%BA%86-062916217.html', 'article', '2019/05/03 09:48', 'f8e2de5a-1200-3701-b899-e1b5042757be', 2]
[178, '冲水路迎客王嘉义登场 数十神轿冒雨冲大排', 'https://tw.news.yahoo.com/%E8%A1%9D%E6%B0%B4%E8%B7%AF%E8%BF%8E%E5%AE%A2%E7%8E%8B%E5%98%89%E7%BE%A9%E7%99%BB%E5%A0%B4-%E6%95%B8%E5%8D%81%E7%A5%9E%E8%BD%8E%E5%86%92%E9%9B%A8%E8%A1%9D%E5%A4%A7%E6%8E%92-051016576.html', 'article', '2019/05/01 09:48', '70577479-e46f-33e2-bd8c-84d1629af59a', 3]
[180, '台北盐酥鸡好贵？蔡阿嘎崩溃：这3样要190', 'https://tw.news.yahoo.com/%E5%8F%B0%E5%8C%97%E9%B9%BD%E9%85%A5%E9%9B%9E%E5%A5%BD%E8%B2%B4-%E8%94%A1%E9%98%BF%E5%98%8E%E5%B4%A9%E6%BD%B0-%E9%80%993%E6%A8%A3%E8%A6%81190-061100626.html', 'article', '2019/05/07 13:48', 'aa780bb3-f255-3ab3-b21a-448978df2cfd', 2]
[181, '天龙国盐酥鸡3样卖190 意外掀全台网友论战', 'https://tw.news.yahoo.com/%E5%A4%A9%E9%BE%8D%E5%9C%8B%E9%B9%BD%E9%85%A5%E9%9B%9E3%E6%A8%A3%E8%B3%A3190-%E6%84%8F%E5%A4%96%E6%8E%80%E5%85%A8%E5%8F%B0%E7%B6%B2%E5%8F%8B%E8%AB%96%E6%88%B0-021919829.html', 'article', '2019/05/07 09:48', '1dd70416-da7a-3548-9209-aa67ef09b6ed', 2]
[182, '台北盐酥鸡三样190 台南价超佛心', 'https://tw.news.yahoo.com/%E5%8F%B0%E5%8C%97%E9%B9%BD%E9%85%A5%E9%9B%9E%E4%B8%89%E6%A8%A3190-%E5%8F%B0%E5%8D%97%E5%83%B9%E8%B6%85%E4%BD%9B%E5%BF%83-145024865.html', 'article', '2019/05/07 22:48', 'bbe9f62d-83c2-3d9d-8338-61568c16edb6', 2]
[183, '川普调高关税 台股一度重挫逾190点跌破万一', 'https://tw.news.yahoo.com/video/%E5%B7%9D%E6%99%AE%E8%AA%BF%E9%AB%98%E9%97%9C%E7%A8%85-%E5%8F%B0%E8%82%A1-%E5%BA%A6%E9%87%8D%E6%8C%AB%E9%80%BE190%E9%BB%9E%E8%B7%8C%E7%A0%B4%E8%90%AC-052204170.html', 'video', '2019/05/06 09:48', '5784b51e-43d2-3201-ab9d-82e57e4c3554', 2]
[184, '蔡阿嘎买咸酥鸡喊贵 她贴菜单回呛…', 'https://tw.news.yahoo.com/%E8%94%A1%E9%98%BF%E5%98%8E%E8%B2%B7%E9%B9%B9%E9%85%A5%E9%9B%9E%E5%96%8A%E8%B2%B4-%E5%A5%B9%E8%B2%BC%E8%8F%9C%E5%96%AE%E5%9B%9E%E5%97%86-094019042.html', 'article', '2019/05/07 17:48', 'c0a4c85b-b986-362e-adb2-7284cd9ef446', 2]
[185, '北投咸酥鸡3样破百 蔡阿嘎付钱傻眼', 'https://tw.news.yahoo.com/%E5%8C%97%E6%8A%95%E9%B9%B9%E9%85%A5%E9%9B%9E3%E6%A8%A3%E7%A0%B4%E7%99%BE-%E8%94%A1%E9%98%BF%E5%98%8E%E4%BB%98%E9%8C%A2%E5%82%BB%E7%9C%BC-125027061.html', 'article', '2019/05/07 09:48', '9226f21c-29a8-3a26-9992-68219f425cb7', 2]
[186, '蔡阿嘎买盐酥鸡3样190元 网友：果然天龙国', 'https://tw.news.yahoo.com/video/%E8%94%A1%E9%98%BF%E5%98%8E%E8%B2%B7%E9%B9%BD%E9%85%A5%E9%9B%9E3%E6%A8%A3190%E5%85%83-%E7%B6%B2%E5%8F%8B-%E6%9E%9C%E7%84%B6%E5%A4%A9%E9%BE%8D%E5%9C%8B-110018507.html', 'video', '2019/05/07 18:48', '3002fdb6-37c4-3d28-b462-7a52297edb9f', 2]
[187, '通用汽车自动驾驶部门 Cruise 获 11.5 亿美元投资', 'https://tw.news.yahoo.com/%E9%80%9A%E7%94%A8%E6%B1%BD%E8%BB%8A%E8%87%AA%E5%8B%95%E9%A7%95%E9%A7%9B%E9%83%A8%E9%96%80-cruise-%E7%8D%B2-11-5-071042879.html', 'article', '2019/05/07 14:48', '291b57cd-732c-3cce-bc5f-68ed4c475dce', 3]
[188, '美对中再加征关税 台股受冲击跌逾190点', 'https://tw.news.yahoo.com/%E7%BE%8E%E5%B0%8D%E4%B8%AD%E5%86%8D%E5%8A%A0%E5%BE%B5%E9%97%9C%E7%A8%85-%E5%8F%B0%E8%82%A1%E5%8F%97%E8%A1%9D%E6%93%8A%E8%B7%8C%E9%80%BE190%E9%BB%9E-022844636.html', 'article', '2019/05/06 09:48', 'd6e6fbc0-d0e2-34e0-b79f-54cd7c62eb7e', 3]
[189, '超抢手的暑期战斗营又来了！今年增加190个名额，网络报名今起开跑', 'https://tw.news.yahoo.com/%E8%B6%85%E6%90%B6%E6%89%8B%E7%9A%84%E6%9A%91%E6%9C%9F%E6%88%B0%E9%AC%A5%E7%87%9F%E5%8F%88%E4%BE%86%E4%BA%86-%E4%BB%8A%E5%B9%B4%E5%A2%9E%E5%8A%A0190%E5%80%8B%E5%90%8D%E9%A1%8D-%E7%B6%B2%E8%B7%AF%E5%A0%B1%E5%90%8D%E4%BB%8A%E8%B5%B7%E9%96%8B%E8%B7%91-064437186.html', 'article', '2019/05/01 09:48', 'ce8fcebb-b8e4-37cf-8814-4f3bcd574b9a', 2]
[190, '难得一见200元纸钞！ 网友说它有8大优点', 'https://tw.news.yahoo.com/%E9%9B%A3%E5%BE%97-%E8%A6%8B200%E5%85%83%E7%B4%99%E9%88%94-%E7%B6%B2%E5%8F%8B%E8%AA%AA%E5%AE%83%E6%9C%898%E5%A4%A7%E5%84%AA%E9%BB%9E-150946791.html', 'article', '2019/05/04 09:48', '9107001b-a237-3b35-a682-59174c0a6582', 2]
[191, '母亲节电信优惠放送 真钻按摩沙发表孝心', 'https://tw.news.yahoo.com/%E6%AF%8D%E8%A6%AA%E7%AF%80%E9%9B%BB%E4%BF%A1%E5%84%AA%E6%83%A0%E6%94%BE%E9%80%81-%E7%9C%9F%E9%91%BD%E6%8C%89%E6%91%A9%E6%B2%99%E7%99%BC%E8%A1%A8%E5%AD%9D%E5%BF%83-220927606.html', 'article', '2019/05/07 09:48', '5a547c3f-fee1-36cb-87bc-da8c10aa88de', 2]
[192, '冠军马粪都值钱 限量版一瓶200元', 'https://tw.news.yahoo.com/%E5%86%A0%E8%BB%8D%E9%A6%AC%E7%B3%9E%E9%83%BD%E5%80%BC%E9%8C%A2-%E9%99%90%E9%87%8F%E7%89%88-%E7%93%B6200%E5%85%83-221000657.html', 'article', '2019/05/05 09:48', 'b05f4ec7-62eb-3531-bd8e-6490dd3ba401', 3]
[193, '成大南区母乳库周年庆 逾200婴受惠', 'https://tw.news.yahoo.com/%E6%88%90%E5%A4%A7%E5%8D%97%E5%8D%80%E6%AF%8D%E4%B9%B3%E5%BA%AB%E9%80%B1%E5%B9%B4%E6%85%B6-%E9%80%BE200%E5%AC%B0%E5%8F%97%E6%83%A0-125900217.html', 'article', '2019/05/04 09:48', 'f6ab1be6-e305-3a4f-8ecb-a84d018ec0d5', 3]
[194, '政院拼内需！国际医疗产值 4年冲4百亿', 'https://tw.news.yahoo.com/%E6%94%BF%E9%99%A2%E6%8B%9A%E5%85%A7%E9%9C%80-%E5%9C%8B%E9%9A%9B%E9%86%AB%E7%99%82%E7%94%A2%E5%80%BC-4%E5%B9%B4%E8%A1%9D4%E7%99%BE%E5%84%84-130300084.html', 'article', '2019/05/06 09:48', 'aae1f583-6d74-36f6-aaa9-a8a7b81a7c16', 3]
[195, '港股回稳 恒指开盘上扬200点', 'https://tw.news.yahoo.com/%E6%B8%AF%E8%82%A1%E5%9B%9E%E7%A9%A9-%E6%81%86%E6%8C%87%E9%96%8B%E7%9B%A4%E4%B8%8A%E6%8F%9A200%E9%BB%9E-022148712.html', 'article', '2019/05/07 09:48', '9f257939-3955-31ed-8ab5-0d19df235a6a', 2]
[196, '全大运》林盈汝四破大会 连三届包办双金', 'https://tw.news.yahoo.com/%E5%85%A8%E5%A4%A7%E9%81%8B-%E6%9E%97%E7%9B%88%E6%B1%9D%E5%9B%9B%E7%A0%B4%E5%A4%A7%E6%9C%83-%E9%80%A3%E4%B8%89%E5%B1%86%E5%8C%85%E8%BE%A6%E9%9B%99%E9%87%91-100310284.html', 'article', '2019/05/01 09:48', 'b6defcb7-822b-3e12-aeca-1d6e0dd19078', 2]
[197, '政院拼内需 来台观光补助加码', 'https://tw.news.yahoo.com/%E6%94%BF%E9%99%A2%E6%8B%9A%E5%85%A7%E9%9C%80-%E4%BE%86%E5%8F%B0%E8%A7%80%E5%85%89%E8%A3%9C%E5%8A%A9%E5%8A%A0%E7%A2%BC-215005372--finance.html', 'article', '2019/05/06 09:48', 'c8f15ef5-6797-3d90-b26f-e22c6d69825a', 3]
[198, '华航长荣调涨燃油费 5/8起长程每航段贵200元', 'https://tw.news.yahoo.com/%E8%8F%AF%E8%88%AA%E9%95%B7%E6%A6%AE%E8%AA%BF%E6%BC%B2%E7%87%83%E6%B2%B9%E8%B2%BB-5-8%E8%B5%B7%E9%95%B7%E7%A8%8B%E6%AF%8F%E8%88%AA%E6%AE%B5%E8%B2%B4200%E5%85%83-231855440.html', 'article', '2019/05/07 09:48', '0183b9cd-7417-3a22-85bf-be716c26e95f', 2]
[199, '漫天烽火 哈玛斯发射600火箭炮！以战机轰200目标 大规模空袭报复', 'https://tw.news.yahoo.com/%E6%BC%AB%E5%A4%A9%E7%83%BD%E7%81%AB-%E5%93%88%E7%91%AA%E6%96%AF%E7%99%BC%E5%B0%84600%E7%81%AB%E7%AE%AD%E7%82%AE-%E4%BB%A5%E6%88%B0%E6%A9%9F%E8%BD%9F200%E7%9B%AE%E6%A8%99-%E5%A4%A7%E8%A6%8F%E6%A8%A1%E7%A9%BA%E8%A5%B2%E5%A0%B1%E5%BE%A9-215005569.html', 'article', '2019/05/06 09:48', 'ceb1e8d8-7fbb-3fc5-ba94-b3e86717d4e2', 3]
[200, '老人福利地图 整合210处长照站', 'https://tw.news.yahoo.com/%E8%80%81%E4%BA%BA%E7%A6%8F%E5%88%A9%E5%9C%B0%E5%9C%96-%E6%95%B4%E5%90%88210%E8%99%95%E9%95%B7%E7%85%A7%E7%AB%99-215009481.html', 'article', '2019/05/08 05:48', '3839224f-0f50-35bc-aeb3-cd710a16a02f', 3]
[201, '全台唯一百年潮退绕境 金包里二妈回娘家11日起登场', 'https://tw.news.yahoo.com/%E5%85%A8%E5%8F%B0%E5%94%AF-%E7%99%BE%E5%B9%B4%E6%BD%AE%E9%80%80%E9%81%B6%E5%A2%83-%E9%87%91%E5%8C%85%E9%87%8C%E4%BA%8C%E5%AA%BD%E5%9B%9E%E5%A8%98%E5%AE%B611%E6%97%A5%E8%B5%B7%E7%99%BB%E5%A0%B4-082235651.html', 'article', '2019/05/07 16:48', '6bdc9460-35b0-3e22-a340-f4356569a96f', 2]
[202, '全台唯一潮退祭典 金山二妈5/20回海蚀洞娘家', 'https://tw.news.yahoo.com/%E5%85%A8%E5%8F%B0%E5%94%AF-%E6%BD%AE%E9%80%80%E7%A5%AD%E5%85%B8-%E9%87%91%E5%B1%B1%E4%BA%8C%E5%AA%BD5-20%E5%9B%9E%E6%B5%B7%E8%9D%95%E6%B4%9E%E5%A8%98%E5%AE%B6-091542496.html', 'article', '2019/05/07 16:48', '9ff599c8-a3e5-3600-b457-8fa0ace3cab8', 2]
[203, '花莲整合长照资源 福利地图速找210据点', 'https://tw.news.yahoo.com/%E8%8A%B1%E8%93%AE%E6%95%B4%E5%90%88%E9%95%B7%E7%85%A7%E8%B3%87%E6%BA%90-%E7%A6%8F%E5%88%A9%E5%9C%B0%E5%9C%96%E9%80%9F%E6%89%BE210%E6%93%9A%E9%BB%9E-030749805.html', 'article', '2019/05/07 09:48', 'fb864ce9-e8bb-3fbb-aff4-8542d5b5145e', 2]
[204, '全台唯一百年潮退绕境 陪二妈回娘家', 'https://tw.news.yahoo.com/%E5%85%A8%E5%8F%B0%E5%94%AF-%E7%99%BE%E5%B9%B4%E6%BD%AE%E9%80%80%E9%81%B6%E5%A2%83-%E9%99%AA%E4%BA%8C%E5%AA%BD%E5%9B%9E%E5%A8%98%E5%AE%B6-075944886.html', 'article', '2019/05/07 15:48', '257d6096-c5eb-3681-81da-12eef5b3c6a1', 2]
[205, '十年前投资苹果1,000美元 现在报酬率竟如此惊人！', 'https://tw.news.yahoo.com/%E5%8D%81%E5%B9%B4%E5%89%8D%E6%8A%95%E8%B3%87%E8%98%8B%E6%9E%9C1-000%E7%BE%8E%E5%85%83-%E7%8F%BE%E5%9C%A8%E5%A0%B1%E9%85%AC%E7%8E%87%E7%AB%9F%E5%A6%82%E6%AD%A4%E9%A9%9A%E4%BA%BA-224134856.html', 'article', '2019/05/03 09:48', 'eeba4dd5-b302-3908-805c-9ddaa22332dc', 3]
[206, '川普宣布对中国加征关税 台股失守万一大跌199点', 'https://tw.news.yahoo.com/video/%E5%B7%9D%E6%99%AE%E5%AE%A3%E5%B8%83%E5%B0%8D%E4%B8%AD%E5%9C%8B%E5%8A%A0%E5%BE%B5%E9%97%9C%E7%A8%85-%E5%8F%B0%E8%82%A1%E5%A4%B1%E5%AE%88%E8%90%AC-%E5%A4%A7%E8%B7%8C199%E9%BB%9E-094849760.html', 'video', '2019/05/06 09:48', 'c1cc5dcb-d057-3d6b-87ba-3a29f17e8dbc', 2]
[207, '锺欣凌“菜英文”闯纽约 搭计程车被当肥羊宰', 'https://tw.news.yahoo.com/%E9%8D%BE%E6%AC%A3%E5%87%8C-%E8%8F%9C%E8%8B%B1%E6%96%87-%E9%97%96%E7%B4%90%E7%B4%84-%E6%90%AD%E8%A8%88%E7%A8%8B%E8%BB%8A%E8%A2%AB%E7%95%B6%E8%82%A5%E7%BE%8A%E5%AE%B0-142645947.html', 'article', '2019/05/05 09:48', '57ac2f6b-e614-34ad-a823-88b2a19f14fe', 3]
[208, '金包里妈祖5月20日回娘家 信众徒手传接', 'https://tw.news.yahoo.com/%E9%87%91%E5%8C%85%E9%87%8C%E5%AA%BD%E7%A5%965%E6%9C%8820%E6%97%A5%E5%9B%9E%E5%A8%98%E5%AE%B6-%E4%BF%A1%E7%9C%BE%E5%BE%92%E6%89%8B%E5%82%B3%E6%8E%A5-215009106.html', 'article', '2019/05/08 05:48', 'd99d2157-cd58-3020-8fff-54ebcfe7771c', 3]
[209, '美国优必洗洗干衣机 体贴妈妈的献礼', 'https://tw.news.yahoo.com/%E7%BE%8E%E5%9C%8B%E5%84%AA%E5%BF%85%E6%B4%97%E6%B4%97%E4%B9%BE%E8%A1%A3%E6%A9%9F-%E9%AB%94%E8%B2%BC%E5%AA%BD%E5%AA%BD%E7%9A%84%E7%8D%BB%E7%A6%AE-215003416--finance.html', 'article', '2019/05/07 09:48', 'e2d2984b-5c36-32ef-9780-6e8732972afc', 2]
[210, '乖乖缴电费…男爽吹10年免费冷气 一查是员工接错线路', 'https://tw.news.yahoo.com/%E4%B9%96%E4%B9%96%E7%B9%B3%E9%9B%BB%E8%B2%BB-%E7%94%B7%E7%88%BD%E5%90%B910%E5%B9%B4%E5%85%8D%E8%B2%BB%E5%86%B7%E6%B0%A3-%E6%9F%A5%E6%98%AF%E5%93%A1%E5%B7%A5%E6%8E%A5%E9%8C%AF%E7%B7%9A%E8%B7%AF-000250860.html', 'article', '2019/05/08 07:48', 'a1e927bd-067a-3cd7-a579-25c638ae7771', 2]
[211, '云林台78线遭弃置220公斤废弃针筒 清除并追查可疑人士', 'https://tw.news.yahoo.com/%E9%9B%B2%E6%9E%97%E5%8F%B078%E7%B7%9A%E9%81%AD%E6%A3%84%E7%BD%AE220%E5%85%AC%E6%96%A4%E5%BB%A2%E6%A3%84%E9%87%9D%E7%AD%92-%E6%B8%85%E9%99%A4%E4%B8%A6%E8%BF%BD%E6%9F%A5%E5%8F%AF%E7%96%91%E4%BA%BA%E5%A3%AB-062321741.html', 'article', '2019/05/05 09:48', '04b0ebfb-17bc-3df9-ad38-2bc5c604b1a4', 3]
[212, '基隆补助除湿机 民众爆收旧机赚价差', 'https://tw.news.yahoo.com/%E5%9F%BA%E9%9A%86%E8%A3%9C%E5%8A%A9%E9%99%A4%E6%BF%95%E6%A9%9F-%E6%B0%91%E7%9C%BE%E7%88%86%E6%94%B6%E8%88%8A%E6%A9%9F%E8%B3%BA%E5%83%B9%E5%B7%AE-113523529.html', 'article', '2019/05/02 09:48', '6718eeed-270f-36e4-b150-021bc0dfcc03', 2]
[213, '宜县肠病毒拉警报 民众用肥皂勤洗手', 'https://tw.news.yahoo.com/%E5%AE%9C%E7%B8%A3%E8%85%B8%E7%97%85%E6%AF%92%E6%8B%89%E8%AD%A6%E5%A0%B1-%E6%B0%91%E7%9C%BE%E7%94%A8%E8%82%A5%E7%9A%82%E5%8B%A4%E6%B4%97%E6%89%8B-000000846.html', 'article', '2019/05/03 09:48', 'eed373cf-8e38-3553-bc69-b76db68c6a20', 2]
[214, '宜兰县肠病毒拉警报 卫生局吁民众用肥皂勤洗手', 'https://tw.news.yahoo.com/%E5%AE%9C%E8%98%AD%E7%B8%A3%E8%85%B8%E7%97%85%E6%AF%92%E6%8B%89%E8%AD%A6%E5%A0%B1-%E8%A1%9B%E7%94%9F%E5%B1%80%E7%B1%B2%E6%B0%91%E7%9C%BE%E7%94%A8%E8%82%A5%E7%9A%82%E5%8B%A4%E6%B4%97%E6%89%8B-000000826.html', 'article', '2019/05/02 09:48', '6a77d609-e1c5-3077-a700-d85911e34ce8', 3]
[215, '基隆除湿机补助 2天破300件额满', 'https://tw.news.yahoo.com/%E5%9F%BA%E9%9A%86%E9%99%A4%E6%BA%BC%E6%A9%9F%E8%A3%9C%E5%8A%A9-2%E5%A4%A9%E7%A0%B4300%E4%BB%B6%E9%A1%8D%E6%BB%BF-215005543.html', 'article', '2019/05/03 09:48', 'aa8ba462-e0d9-3dbc-8c97-7331f2760430', 3]
[216, '大排长龙抢除湿机补助 没3天额满惹民怨', 'https://tw.news.yahoo.com/%E5%A4%A7%E6%8E%92%E9%95%B7%E9%BE%8D%E6%90%B6%E9%99%A4%E6%BF%95%E6%A9%9F%E8%A3%9C%E5%8A%A9-%E6%B2%923%E5%A4%A9%E9%A1%8D%E6%BB%BF%E6%83%B9%E6%B0%91%E6%80%A8-115910028.html', 'article', '2019/05/02 09:48', '6d9ce77f-b398-36b2-b037-978e86ac1fd6', 2]
[217, '八德荣家自强活动 揪爷奶fun苗栗', 'https://tw.news.yahoo.com/%E5%85%AB%E5%BE%B7%E6%A6%AE%E5%AE%B6%E8%87%AA%E5%BC%B7%E6%B4%BB%E5%8B%95-%E6%8F%AA%E7%88%BA%E5%A5%B6fun%E8%8B%97%E6%A0%97-055411012.html', 'article', '2019/05/02 09:48', '7afaa920-9942-361b-a6ce-24546cd43181', 2]
[218, '扬子师生体验饥饿 用行动传爱到非洲', 'https://tw.news.yahoo.com/%E6%8F%9A%E5%AD%90%E5%B8%AB%E7%94%9F%E9%AB%94%E9%A9%97%E9%A3%A2%E9%A4%93-%E7%94%A8%E8%A1%8C%E5%8B%95%E5%82%B3%E6%84%9B%E5%88%B0%E9%9D%9E%E6%B4%B2-000000381.html', 'article', '2019/05/03 09:48', '5e561e9b-da1a-3248-b74e-0a83fd525541', 2]
[219, '赏桐花逛动物园 竹市推身障微旅行', 'https://tw.news.yahoo.com/%E8%B3%9E%E6%A1%90%E8%8A%B1%E9%80%9B%E5%8B%95%E7%89%A9%E5%9C%92-%E7%AB%B9%E5%B8%82%E6%8E%A8%E8%BA%AB%E9%9A%9C%E5%BE%AE%E6%97%85%E8%A1%8C-223320282.html', 'article', '2019/05/02 09:48', '5be3271a-93c0-38da-85a7-4b27d4a5d509', 2]
[220, '扬子高中师生体验饥饿三十 关怀儿童', 'https://tw.news.yahoo.com/%E6%8F%9A%E5%AD%90%E9%AB%98%E4%B8%AD%E5%B8%AB%E7%94%9F%E9%AB%94%E9%A9%97%E9%A3%A2%E9%A4%93%E4%B8%89%E5%8D%81-%E9%97%9C%E6%87%B7%E5%85%92%E7%AB%A5-142042175.html', 'article', '2019/05/04 09:48', 'af1a1826-82a5-333b-a84b-98908c77fb5c', 2]
[221, '遭极强热带气旋袭击 外交部提醒旅印民众当心', 'https://tw.news.yahoo.com/%E9%81%AD%E6%A5%B5%E5%BC%B7%E7%86%B1%E5%B8%B6%E6%B0%A3%E6%97%8B%E8%A5%B2%E6%93%8A-%E5%A4%96%E4%BA%A4%E9%83%A8%E6%8F%90%E9%86%92%E6%97%85%E5%8D%B0%E6%B0%91%E7%9C%BE%E7%95%B6%E5%BF%83-031258679.html', 'article', '2019/05/04 09:48', 'f0a8340e-746c-31ca-83e4-a8e6ee9a64cb', 2]
[222, '竹市推无障碍微旅行 身障者圆旅游梦（3） (图)', 'https://tw.news.yahoo.com/%E7%AB%B9%E5%B8%82%E6%8E%A8%E7%84%A1%E9%9A%9C%E7%A4%99%E5%BE%AE%E6%97%85%E8%A1%8C-%E8%BA%AB%E9%9A%9C%E8%80%85%E5%9C%93%E6%97%85%E9%81%8A%E5%A4%A2-3-%E5%9C%96-083720664.html', 'article', '2019/05/01 09:48', 'ac06be70-dfcc-32e0-9657-ad12c55be546', 3]
[223, 'iPhone受惠股 重获资金关爱', 'https://tw.news.yahoo.com/iphone%E5%8F%97%E6%83%A0%E8%82%A1-%E9%87%8D%E7%8D%B2%E8%B3%87%E9%87%91%E9%97%9C%E6%84%9B-215005481--finance.html', 'article', '2019/05/03 09:48', '9b03ea7d-66f1-3d34-8568-7c3209555398', 3]
[224, '商品期货趋势专栏－美元短线走跌 原油走势转弱', 'https://tw.news.yahoo.com/%E5%95%86%E5%93%81%E6%9C%9F%E8%B2%A8%E8%B6%A8%E5%8B%A2%E5%B0%88%E6%AC%84-%E7%BE%8E%E5%85%83%E7%9F%AD%E7%B7%9A%E8%B5%B0%E8%B7%8C-%E5%8E%9F%E6%B2%B9%E8%B5%B0%E5%8B%A2%E8%BD%89%E5%BC%B1-215009535--finance.html', 'article', '2019/05/08 05:48', 'c51e1948-2c11-3418-ad66-e53a1f35bf07', 3]
[225, '国内油价涨跌互见 汽油涨0.2柴油反降0.5', 'https://tw.news.yahoo.com/%E5%9C%8B%E5%85%A7%E6%B2%B9%E5%83%B9%E6%BC%B2%E8%B7%8C%E4%BA%92%E8%A6%8B-%E6%B1%BD%E6%B2%B9%E6%BC%B20-2%E6%9F%B4%E6%B2%B9%E5%8F%8D%E9%99%8D0-5-063932152.html', 'article', '2019/05/05 09:48', '20b0bd7e-5447-39e9-a913-98c4ecec5da2', 3]
